ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA,LGA_NAME,LATITUDE,LONGITUDE,POSTCODE_CRASH,PED_OR_CYC,nearest_school,dist_to_gate_m
T20230009105,2023-11-03,16:55:00,1,Collision with vehicle,7,Saturday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,769050,2,0,1,0,2,3,1,5,Not at intersection,2,40,Local Road,MELBOURNE,-37.81161,144.96455,3000.0,True,Preston HS,8626.4
T20230029254,2023-03-12,09:00:00,1,Collision with vehicle,0,Sunday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,802882,2,0,0,1,1,2,2,5,Not at intersection,3,999,,GLEN EIRA,-37.9293,145.04155,3204.0,True,Preston HS,21078.4
T20230015265,2023-01-07,17:55:00,2,Struck Pedestrian,7,Saturday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,3,788502,1,0,0,1,1,2,1,5,Not at intersection,3,40,Local Road,MILDURA,-34.179707,142.15268,3500.0,True,William Ruthven SC,467669.1
T20230003310,2023-10-02,18:00:00,1,Collision with vehicle,6,Friday,137,LEFT TURN SIDESWIPE,1,38006,2,0,0,1,1,2,2,2,T intersection,3,60,Arterial Other,DAREBIN,-37.78408,145.00963,3078.0,True,Preston HS,4717.7
T20230002590,2023-07-01,18:10:00,4,Collision with a fixed object,7,Saturday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,783689,1,0,0,1,0,1,2,5,Not at intersection,3,100,Arterial Other,CORANGAMITE,-37.74274,143.42996,3361.0,True,William Ruthven SC,138452.3
T20240005517,2024-04-03,16:05:00,1,Collision with vehicle,2,Monday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,799217,2,0,0,1,1,2,1,5,Not at intersection,3,40,Local Road,STONNINGTON,-37.84703,144.9941,3181.0,True,Preston HS,11767.7
T20240003258,2024-09-02,14:50:00,1,Collision with vehicle,5,Friday,121,RIGHT THROUGH,1,43831,2,0,0,1,1,2,2,1,Cross intersection,3,50,Local Road,DAREBIN,-37.707897,144.99791,3073.0,True,William Ruthven SC,1339.6
T20230028517,2023-03-12,11:30:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,792423,3,0,1,0,3,4,1,5,Not at intersection,2,80,Arterial Highway,MONASH,-37.921833,145.13924,3168.0,True,Preston HS,23148.9
T20240027838,2024-01-11,13:58:00,1,Collision with vehicle,5,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,814725,2,0,0,1,1,2,1,2,T intersection,3,60,Arterial Highway,WHITEHORSE,-37.81753,145.14923,3130.0,True,Reservoir HS,14927.5
T20220005025,2022-06-03,13:00:00,1,Collision with vehicle,1,Sunday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,708648,2,0,0,1,2,3,1,2,T intersection,3,60,Local Road,SHEPPARTON,-36.38652,145.3983,3630.0,True,William Ruthven SC,149833.0
T20220025326,2022-09-11,09:20:00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE,1,41212,2,0,0,1,1,2,2,1,Cross intersection,3,999,Local Road,GLEN EIRA,-37.885136,145.00745,3185.0,True,Preston HS,15949.4
T20220017366,2022-03-08,13:36:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,782465,2,0,0,1,1,2,1,5,Not at intersection,3,70,Arterial Other,BRIMBANK,-37.750057,144.77814,3023.0,True,Preston HS,20152.9
T20240031558,2024-09-12,08:32:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,321820,2,0,1,0,1,2,1,2,T intersection,2,60,Local Road,MELTON,-37.808083,144.72339,3029.0,True,Preston HS,26005.2
